,biase,yan1,yan2,goolam,deng1,deng2,pollen,kolodziejczyk,patel,fan,treutlein
21,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
22,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.433813559,0.989091648,0.344178349,0.657905152
23,0.948262859,0.65843063,0.654933053,0.544093639,0.433775646,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
24,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
25,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
26,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
27,0.948262859,0.65843063,0.654933053,0.687444715,0.660456392,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
28,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
29,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
30,0.948262859,0.65843063,0.654933053,0.544093639,0.651812061,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
31,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.779045477,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
32,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
33,0.948262859,0.65843063,0.654933053,0.544093639,0.658063715,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
34,0.948262859,0.65843063,0.654933053,0.544093639,0.660456392,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
35,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
36,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
37,0.948262859,0.65843063,0.654933053,0.544093639,0.660456392,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
38,0.948262859,0.65843063,0.654933053,0.544093639,0.658063715,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
39,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
40,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
41,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
42,0.948262859,0.65843063,0.654933053,0.687444715,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
43,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.779045477,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
44,0.948262859,0.65843063,0.654933053,0.544093639,0.635054916,0.665889578,0.958286205,0.433813559,0.989091648,0.344178349,0.657905152
45,0.948262859,0.65843063,0.654933053,0.544093639,0.433775646,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
46,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
47,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
48,0.948262859,0.65843063,0.654933053,0.544093639,0.646171236,0.779045477,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
49,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
50,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
51,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
52,0.948262859,0.65843063,0.654933053,0.544093639,0.458084004,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
53,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
54,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
55,0.948262859,0.65843063,0.654933053,0.544093639,0.658063715,0.665889578,0.958286205,0.433813559,0.989091648,0.344178349,0.657905152
56,0.948262859,0.65843063,0.654933053,0.544093639,0.675502435,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
57,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.433813559,0.989091648,0.344178349,0.657905152
58,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
59,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
60,0.948262859,0.65843063,0.654933053,0.544093639,0.433775646,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
61,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
62,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
63,0.948262859,0.65843063,0.654933053,0.544093639,0.63413334,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
64,0.948262859,0.65843063,0.654933053,0.544093639,0.634034876,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
65,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
66,0.948262859,0.65843063,0.654933053,0.687444715,0.657583098,0.779045477,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
67,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
68,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.433813559,0.989091648,0.344178349,0.657905152
69,0.948262859,0.65843063,0.654933053,0.544093639,0.660456392,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
70,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
71,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
72,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
73,0.948262859,0.65843063,0.654933053,0.687444715,0.660456392,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
74,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
75,0.948262859,0.65843063,0.654933053,0.544093639,0.63413334,0.665889578,0.958286205,0.433813559,0.989091648,0.344178349,0.657905152
76,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
77,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
78,0.948262859,0.65843063,0.654933053,0.544093639,0.658063715,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
79,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
80,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
81,0.948262859,0.65843063,0.654933053,0.687444715,0.660456392,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
82,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
83,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
84,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
85,0.948262859,0.65843063,0.654933053,0.544093639,0.646171236,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
86,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
87,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
88,0.948262859,0.65843063,0.654933053,0.544093639,0.640662237,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
89,0.948262859,0.65843063,0.654933053,0.544093639,0.434300459,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
90,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
91,0.948262859,0.65843063,0.654933053,0.544093639,0.433425674,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
92,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
93,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
94,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
95,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.14736574,0.989091648,0.344178349,0.657905152
96,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.958286205,0.433813559,0.989091648,0.344178349,0.657905152
97,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
98,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
99,0.948262859,0.65843063,0.654933053,0.544093639,0.648923733,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
100,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.779045477,0.95805826,0.433813559,0.989091648,0.344178349,0.657905152
Median,0.948262859,0.65843063,0.654933053,0.544093639,0.657583098,0.665889578,0.95805826,0.14736574,0.989091648,0.344178349,0.657905152
