,biase,yan1,yan2,goolam,deng1,deng2,pollen,kolodziejczyk,patel,fan,treutlein
57,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
58,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
59,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
60,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
61,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
62,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
63,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
64,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
65,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
66,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
67,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
68,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
69,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
70,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
71,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
72,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
73,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
74,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
75,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
76,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
77,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
78,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
79,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
80,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
81,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
82,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
83,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
84,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
85,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
86,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
87,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
88,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
89,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
90,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
91,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
92,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
93,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
94,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
95,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
96,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
97,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
98,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
99,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
100,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
Median,0.948262859,0.629720942,0.515512936,0.310197728,0.562637775,0.580462967,0.841983944,0.588511442,0.902393496,0.250327654,0.139300079
