,biase,yan1,yan2,goolam,deng1,deng2,pollen,kolodziejczyk,patel,fan,treutlein
53,0.948262859,0.867085629,0.74207714,0.517915627,0.433950603,0.465370712,0.838307409,0.14736574,0.783713744,0.034535273,0.429984036
54,0.480665925,0.802876152,0.74207714,0.371914582,0.402185939,0.447881659,0.840978231,0.14736574,0.599333222,0.066451958,0.205536586
55,0.948262859,0.802876152,0.74207714,0.543555389,0.431499909,0.485726606,0.846908316,0.305080329,0.737206114,0.033376817,0.476735153
56,0.948262859,0.802876152,0.707052457,0.496566588,0.444750362,0.442558301,0.944175592,0.14736574,0.765847443,0.097095061,0.386842702
57,0.948262859,0.802876152,0.74207714,0.699912147,0.430419065,0.449249844,0.84525324,0.14736574,0.810892214,0.034535273,0.454061443
58,0.948262859,0.802876152,0.74207714,0.698960175,0.413870004,0.413478733,0.838816845,0.577649801,0.494003723,0.022687385,0.380596941
59,0.948262859,0.867085629,0.74207714,0.840899911,0.45286125,0.356408043,0.941210796,0.40057586,0.614309401,0.030251513,0.406063062
60,0.948262859,0.802876152,0.878752774,0.536795672,0.37082158,0.393437558,0.893294698,0.144097247,0.68890366,0.097095061,0.3184349
61,0.678272981,0.802876152,0.74207714,0.733851849,0.372610432,0.405842784,0.844939802,0.57381999,0.689195103,0.102629108,0.445995266
62,0.948262859,0.867085629,0.74207714,0.68914111,0.424644852,0.43016941,0.848503056,0.277131605,0.570927272,0.022687385,0.46553311
63,0.948262859,0.802876152,0.74207714,0.635343106,0.423015445,0.416033575,0.84181113,0.146695433,0.513981365,0.108990705,0.439310657
64,0.948262859,0.867085629,0.74207714,0.454484544,0.423631437,0.555389925,0.913722503,0.302565478,0.543123804,0.030251513,0.16625388
65,0.948262859,0.867085629,0.74207714,0.6364667,0.51353082,0.416813963,0.902231289,0.302565478,0.590106829,0.100786182,0.453706949
66,0.948262859,0.802876152,0.74207714,0.564887178,0.514817014,0.438559738,0.848335837,0.296108349,0.535870424,0.123792787,0.464171367
67,0.948262859,0.802876152,0.74207714,0.743936958,0.548644708,0.417060709,0.854938034,0.605144447,0.836178527,0.097095061,0.352784089
68,0.948262859,0.802876152,0.74207714,0.65632016,0.515857857,0.4964595,0.84525324,0.153936492,0.854880624,0.022687385,0.437478421
69,0.948262859,0.867085629,0.748935657,0.725509197,0.462501895,0.36962168,0.927478179,0.305785877,0.318974776,0.123792787,0.174692491
70,0.948262859,0.802876152,0.748935657,0.609635047,0.420267049,0.501873329,0.927127185,0.577649801,0.80168562,0.034535273,0.416252136
71,0.948262859,0.867085629,0.878752774,0.544093639,0.545994219,0.427270933,0.877169034,0.604344972,0.619096359,0.034535273,0.294802694
72,0.948262859,0.867085629,0.74207714,0.583374609,0.412412529,0.519826728,0.851673166,0.302565478,0.491711438,0.08909732,0.365282829
73,0.678272981,0.802876152,0.74207714,0.681508963,0.403120891,0.411465938,0.866744587,0.319806527,0.810233277,0.034535273,0.516681256
74,0.948262859,0.867085629,0.74207714,0.554951989,0.417019773,0.349754322,0.921944116,0.57381999,0.554677064,-0.054154021,0.256167843
75,0.948262859,0.802876152,0.74207714,0.525516034,0.431612164,0.379120855,0.930804088,0.14736574,0.510130182,0.034535273,0.143567038
76,0.948262859,0.867085629,0.748935657,0.622739607,0.444261644,0.380892479,0.9283781,0.14736574,0.512401587,0.034535273,0.424819291
77,0.948262859,0.867085629,0.74207714,0.473965687,0.510480136,0.398405115,0.850380293,0.57381999,0.705653825,0.030251513,0.346098387
78,0.948262859,0.802876152,0.74207714,0.622570786,0.379047083,0.404966277,0.917547934,0.595960659,0.577791196,0.034535273,0.570498694
79,0.948262859,0.867085629,0.775898429,0.708062972,0.412005669,0.384021334,0.847041863,0.302565478,0.599638613,0.05367372,0.464355697
80,0.948262859,0.802876152,0.74207714,0.840899911,0.407573874,0.439354633,0.842880851,0.38820214,0.759555845,0.022687385,0.435967305
81,0.948262859,0.802876152,0.74207714,0.615492088,0.439827126,0.401908294,0.846479459,0.246815486,0.678458523,0.102404419,0.501198765
82,0.948262859,0.802876152,0.74207714,0.699912147,0.363690312,0.502332961,0.851892574,0.137706998,0.415138093,0.034535273,0.47998568
83,0.948262859,0.867085629,0.74207714,0.794693562,0.382020692,0.457697883,0.8514366,0.302565478,0.57428034,0.040502111,0.381805718
84,0.948262859,0.802876152,0.74207714,0.494041964,0.423296635,0.348025507,0.926347025,0.14736574,0.877542307,0.066451958,0.441215052
85,0.948262859,0.867085629,0.878752774,0.627446291,0.438021846,0.387891085,0.84181113,0.145721043,0.56741854,0.12461797,0.374884893
86,0.948262859,0.867085629,0.608566132,0.747517233,0.428453197,0.409565534,0.847968533,0.14736574,0.810824309,0.066451958,0.379271666
87,0.948262859,0.802876152,0.74207714,0.564933065,0.427436545,0.44821972,0.84525324,0.296108349,0.747018564,0.042241282,0.079531472
88,0.948262859,0.802876152,0.74207714,0.473965687,0.435509009,0.435947437,0.933217246,0.132181872,0.536366313,0.034535273,0.389249781
89,0.948262859,0.685888512,0.74207714,0.483804659,0.554041655,0.409030221,0.858136484,0.145721043,0.785429555,0.100786182,0.451525693
90,0.678272981,0.802876152,0.74207714,0.388242056,0.406552129,0.528673488,0.858136484,0.438636294,0.574305505,0.030251513,0.4674724
91,0.948262859,0.802876152,0.837093845,0.472892176,0.437405317,0.36607033,0.838728938,0.289916953,0.55532733,0.12849534,0.440579771
92,0.948262859,0.802876152,0.74207714,0.714141806,0.429972707,0.428625944,0.853440693,0.302565478,0.628552015,0.102629108,0.352889151
93,0.948262859,0.867085629,0.74207714,0.519896809,0.5774733,0.47045542,0.948241639,0.14736574,0.4587502,0.085705656,0.427547825
94,0.948262859,0.802876152,0.74207714,0.556979724,0.410826546,0.564758959,0.843711102,0.14736574,0.60747815,-0.054154021,0.389625866
95,0.948262859,0.802876152,0.878752774,0.533240045,0.417104489,0.431893014,0.855647795,0.713877476,0.450034353,0.034535273,0.393894242
96,0.364102447,0.802876152,0.74207714,0.58045146,0.377890824,0.409902045,0.843537315,0.137706998,0.414130964,0.022687385,0.427770781
97,0.948262859,0.802876152,0.74207714,0.564869724,0.42032104,0.489679352,0.866509648,0.640184836,0.650664052,0.034535273,0.337484974
98,0.948262859,0.802876152,0.748935657,0.631603152,0.427423635,0.485339002,0.838411855,0.579683765,0.636172296,0.042241282,0.381293837
99,0.948262859,0.685888512,0.74207714,0.453887617,0.579872295,0.536304552,0.843786569,0.142195887,0.68112317,0.022687385,0.391749389
100,0.948262859,0.802876152,0.74207714,0.544093639,0.574368189,0.433280725,0.86984835,0.592387744,0.542585092,0.022687385,0.361325633
Median,0.948262859,0.802876152,0.74207714,0.583597829,0.421573739,0.431622954,0.852164945,0.302565478,0.597006024,0.034535273,0.392821816
